user_name,bid_no,name_of_work,category,department_name,quantity,emd,exemption_allowed,estimation_value,state,location,apply_mode,website_link,document_link,attachment_link,end_date
mahi,GEM/2025/B/6414779,RENOVATION OF JR SAILOR DINING HALL OF 661 MEN BLOCK,,Ministry of Defence - Department of Defence,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8046191,https://bidplus.gem.gov.in/showbidDocument/8046191,08-08-2025 09:00:00
mahi,GEM/2025/B/6389550,MAINTENANCE CONTRACT FOR GROUND SUPPORT EQUIPMENT OF INAS333 FOR A PERIOD OF TWO YEARS,,Ministry of Defence - Department of Military Affairs,24,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8017694,https://bidplus.gem.gov.in/showbidDocument/8017694,08-08-2025 10:00:00
mahi,GEM/2025/B/6386431,EB3000B-SY77957(ELABORATION UNIT),,Ministry of Defence - Department of Military Affairs,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8014190,https://bidplus.gem.gov.in/showbidDocument/8014190,08-08-2025 12:00:00
mahi,GEM/2025/B/6265700,Custom Bid for Services - PROVISIONING OF MODULAR FLOATING ALUMINIUM JETTY,,Ministry of Defence - Department of Military Affairs,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7878721,https://bidplus.gem.gov.in/showbidDocument/7878721,08-08-2025 10:00:00
mahi,GEM/2025/B/6470668,"Eye drop Flurbiprofen 0.3percent, HPMC 2.5mg BAK free, bott of 10ml,Eye Drop Moxifloxacin ophthalmi",,Ministry of Defence - Department of Military Affairs,285,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8109484,https://bidplus.gem.gov.in/showbidDocument/8109484,08-08-2025 09:00:00
mahi,GEM/2025/B/6470508,"SWTCH PRSR DFRNTL 33565016,SWITCH PRESSURE 33565008,SWITCH PRESSURE 33565003,SWTCH PRSR CMPLT UNT 3",,Ministry of Petroleum and Natural Gas - NA,49,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8109302,https://bidplus.gem.gov.in/showbidDocument/8109302,08-08-2025 14:00:00
mahi,GEM/2025/B/6469701,Interlocking impact wear panel for conveyor belt feed & discharge chutes.,,PMO - Department of Atomic Energy,250,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8108384,https://bidplus.gem.gov.in/showbidDocument/8108384,08-08-2025 09:00:00
mahi,GEM/2025/B/6469158,Non Sparking Hacksaw Blade Or Frame-IS:4595,,Department of Space - Department of Space,150,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8107777,https://bidplus.gem.gov.in/showbidDocument/8107777,08-08-2025 09:00:00
mahi,GEM/2025/B/6468591,SMS-1 HOT METAL TRANSFER LADLE REFRACTORY SET ON SUPPLY CUM APPLICATION BASIS,,Ministry of Steel - Rashtriya Ispat Nigam Limited,3,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8107140,https://bidplus.gem.gov.in/showbidDocument/8107140,08-08-2025 16:00:00
mahi,GEM/2025/B/6467615,"Custom Bid for Services - Design, Supply and Installation of Compression type variable spring suppo",,Ministry of Petroleum and Natural Gas - Bharat Petroleum Corporation Ltd,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8106031,https://bidplus.gem.gov.in/showbidDocument/8106031,08-08-2025 14:00:00
mahi,GEM/2025/B/6465749,Spinning Drop Tensiometer,,Ministry of Petroleum and Natural Gas - Indian Institute of Petroleum and Energy,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8103905,https://bidplus.gem.gov.in/showbidDocument/8103905,08-08-2025 19:00:00
mahi,GEM/2025/B/6503477,Garbage Bag - Large Size,,Ministry of Civil Aviation - AI Airport Services Limited,5000,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8146778,https://bidplus.gem.gov.in/showbidDocument/8146778,08-08-2025 16:00:00
mahi,GEM/2025/B/6502081,PVC Insulated Cables for Submersible Pumps - as per IS 694,,Ministry of Railways - Indian Railways,440,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8145049,https://bidplus.gem.gov.in/showbidDocument/8145049,08-08-2025 12:00:00
mahi,GEM/2025/B/6493131,Revolving Chair (V4),,Ministry of Railways - Indian Railways,30,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8134866,https://bidplus.gem.gov.in/showbidDocument/8134866,08-08-2025 10:00:00
mahi,GEM/2025/B/6492734,Batteries for XiRP8668 RT Set - Motorola,,Ministry of Petroleum and Natural Gas - NA,400,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8134399,https://bidplus.gem.gov.in/showbidDocument/8134399,08-08-2025 15:00:00
mahi,GEM/2025/B/6399977,"A3 XEROX PAPER,A4 PAPER,LEGAL PAPER,CARTRIDGE FOR CANON 337 STARTER,CANON CARTRIDGE 054,CATRIDGE FO",,Ministry of Defence - Department of Military Affairs,1585,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8029661,https://bidplus.gem.gov.in/showbidDocument/8029661,07-08-2025 19:00:00
mahi,GEM/2025/B/6377152,Manpower Outsourcing Services - Minimum wage - Skilled; Graduate; Admin,,Ministry of Defence - Department of Military Affairs,8,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8003827,https://bidplus.gem.gov.in/showbidDocument/8003827,08-08-2025 10:00:00
mahi,GEM/2025/B/6467078,Multifunction Machine MFM (V2),,Ministry of Railways - Indian Railways,10,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8105417,https://bidplus.gem.gov.in/showbidDocument/8105417,08-08-2025 11:00:00
mahi,GEM/2025/B/6465515,Rotary Evaporator,,Ministry of Petroleum and Natural Gas - Indian Institute of Petroleum and Energy,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8103641,https://bidplus.gem.gov.in/showbidDocument/8103641,07-08-2025 19:00:00
mahi,GEM/2025/B/6463700,Custom Bid for Services - Hiring of multi utility road vehicle  for usage of SSEWorksBZA SSEWorks E,,Ministry of Railways - Indian Railways,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8101640,https://bidplus.gem.gov.in/showbidDocument/8101640,08-08-2025 18:00:00
mahi,GEM/2025/B/6416952,"100255714_ ITEM_ 10_ M5665026013,ITEM_ 20_ M5655036026,ITEM_ 30_ M5654056008,ITEM_ 40_ M5654056003",,Ministry of Power - NA,105,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8048495,https://bidplus.gem.gov.in/showbidDocument/8048495,08-08-2025 15:00:00
mahi,GEM/2025/B/6461672,CONSTRUCTION POWER FOR THIRD LAUNCH PAD PROJECT,,Department of Space - Department of Space,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8099353,https://bidplus.gem.gov.in/showbidDocument/8099353,08-08-2025 14:00:00
mahi,GEM/2025/B/6448921,Miniaturized Safety Firing circuit,,Ministry of Defence - Department of Defence Research & Development,10,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8084806,https://bidplus.gem.gov.in/showbidDocument/8084806,08-08-2025 10:00:00
mahi,GEM/2025/B/6448728,DC-DC Converter (24V to 1000V),,Ministry of Defence - Department of Defence Research & Development,10,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8084558,https://bidplus.gem.gov.in/showbidDocument/8084558,08-08-2025 10:00:00
mahi,GEM/2025/B/6431723,"SUPPLY AND INSTALLATION OF LAUNCHING STATION FOR FIC, RIB AND SAIL BOATS",,Ministry of Defence - Department of Military Affairs,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8065376,https://bidplus.gem.gov.in/showbidDocument/8065376,07-08-2025 19:00:00
mahi,GEM/2025/B/6248473,Repair and Overhauling Service - REPAIR  REFURBISHMENT AND MR ROUTINES OF INTEGRATED MACHINERY CONT,,Ministry of Defence - Department of Military Affairs,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7859754,https://bidplus.gem.gov.in/showbidDocument/7859754,08-08-2025 09:00:00
mahi,GEM/2025/B/6251182,"gear box equivalent to Breveni make, Model number: SL 8503/FS/188.1- S6 5C R1For HBF Drives",,PMO - Department of Atomic Energy,2,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7862782,https://bidplus.gem.gov.in/showbidDocument/7862782,08-08-2025 09:00:00
mahi,GEM/2025/B/6465433,Live Working Gloves of Insulating Material (V2) ISI marked to IS 13774,,Ministry of Railways - Indian Railways,120,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8103550,https://bidplus.gem.gov.in/showbidDocument/8103550,08-08-2025 11:00:00
