user_name,bid_no,name_of_work,category,department_name,quantity,emd,exemption_allowed,estimation_value,state,location,apply_mode,website_link,document_link,attachment_link,end_date
mahi,GEM/2025/B/6484415,"PICS C 143 01 00 006 TOP LINER PLATE,PICS C 143 01 00 007 TOP LINER PLATE,PICS C 143 01 00 004 BOTT",,Ministry of Defence - Department of Defence,43,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8125103,https://bidplus.gem.gov.in/showbidDocument/8125103,07-08-2025 11:00:00
mahi,GEM/2025/B/6462183,"Cover assy,Bush king pin,U J kit assy,U bolt,Center bolt,ABS Sensor,Assy hood balancer,Tie rod end ",,Ministry of Defence - Department of Military Affairs,102,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8099944,https://bidplus.gem.gov.in/showbidDocument/8099944,07-08-2025 09:00:00
mahi,GEM/2025/B/6461896,FPV Drone,,Ministry of Defence - Department of Military Affairs,1,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8099616,https://bidplus.gem.gov.in/showbidDocument/8099616,07-08-2025 12:00:00
mahi,GEM/2025/B/6461580,"FHJ01900,FHN00800,A0010558-01,FG803500,FG803600,XFM00500,X1708200,X2701900,X2H00922,X2702113,WL1028",,Ministry of Defence - Department of Defence,14,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8099241,https://bidplus.gem.gov.in/showbidDocument/8099241,07-08-2025 10:00:00
mahi,GEM/2025/B/6446631,"Manpower Outsourcing Services - Minimum wage - Skilled; AS PER ATC; Others,Manpower Outsourcing Ser",,Ministry of Power - Hydro Power,11,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8082120,https://bidplus.gem.gov.in/showbidDocument/8082120,07-08-2025 21:00:00
mahi,GEM/2025/B/6431927,Custom Bid for Services - Providing services for operation and maintenance of electrical equipment ,,Ministry of Power - NA,1,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8065603,https://bidplus.gem.gov.in/showbidDocument/8065603,07-08-2025 21:00:00
mahi,GEM/2025/B/6342927,Modular Table / Meeting Table / Centre Table (V2),,Ministry of Power - NA,60,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7964963,https://bidplus.gem.gov.in/showbidDocument/7964963,07-08-2025 10:00:00
mahi,GEM/2025/B/6330555,"VC Camera with USB 3 Active Extension Cable 10 Mtrs,Tripod,Integrated Speaker and Mic System with U",,Ministry of Defence - Department of Military Affairs,73,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7951170,https://bidplus.gem.gov.in/showbidDocument/7951170,07-08-2025 19:00:00
mahi,GEM/2025/B/6318942,"Sofas (V2),Sofas (V2)",,Ministry of Power - NA,32,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7938014,https://bidplus.gem.gov.in/showbidDocument/7938014,07-08-2025 18:00:00
mahi,GEM/2025/B/6318858,"Cafeteria Chair,Single / Double Wooden Bed with/without Storage (V2)",,Ministry of Power - NA,142,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7937928,https://bidplus.gem.gov.in/showbidDocument/7937928,07-08-2025 16:00:00
mahi,GEM/2025/B/6318621,Dressing Table,,Ministry of Power - NA,60,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7937689,https://bidplus.gem.gov.in/showbidDocument/7937689,07-08-2025 18:00:00
mahi,GEM/2025/B/6461549,"Tie Rod End,Hydraulic Pipe,Oil Filter,Fuel Filter,Water Separator Filter,Air Filter,Hydraulic Filte",,Ministry of Defence - Department of Military Affairs,75,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8099202,https://bidplus.gem.gov.in/showbidDocument/8099202,07-08-2025 09:00:00
mahi,GEM/2025/B/6448832,"Hydraulic Pipe,Stopper Cable,Oil Cooler Hose,Hydraulic Hose,U J Kit,Water Pump,Radiator Hose,Radiat",,Ministry of Defence - Department of Military Affairs,28,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8084695,https://bidplus.gem.gov.in/showbidDocument/8084695,07-08-2025 09:00:00
mahi,GEM/2025/B/6527230,Repair and Overhauling Service - OVERHAULING AND REPAIR OF ALTERNATOR ASSY ALT NO P178202 OF GEN SE,,Ministry of Defence - Department of Defence,1,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8173551,https://bidplus.gem.gov.in/showbidDocument/8173551,07-08-2025 14:00:00
mahi,GEM/2025/B/6464890,"Manpower Outsourcing Services - Minimum wage - Unskilled; Not Required; Others,Manpower Outsourcing",,Ministry of Finance - Department of Financial Services,127,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8102951,https://bidplus.gem.gov.in/showbidDocument/8102951,07-08-2025 14:00:00
mahi,GEM/2025/B/6513515,Bookshelves-handcrafted,,Ministry of Defence - Department of Military Affairs,3,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8158137,https://bidplus.gem.gov.in/showbidDocument/8158137,07-08-2025 14:00:00
mahi,GEM/2025/B/6506238,Repair and Overhauling Service - 30000; 1; No; Service Provider Premises,,Ministry of Defence - Department of Military Affairs,1,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8150017,https://bidplus.gem.gov.in/showbidDocument/8150017,07-08-2025 20:00:00
mahi,GEM/2025/B/6505787,"Front Ball Joint RH,Front Ball Joint LH,Crank Shaft Front Seal,Oil Seperator Hose,Oil Sump Assy,Fue",,Ministry of Defence - Department of Military Affairs,13,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8149499,https://bidplus.gem.gov.in/showbidDocument/8149499,07-08-2025 18:00:00
mahi,GEM/2025/B/6505707,"Assy Kit Lined Shoe,kit Pad Assy Front,Wiper Blade Rear,Hub Bolt,MLS Gasket Cyl Head,Wheel Bearing,",,Ministry of Defence - Department of Military Affairs,17,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8149404,https://bidplus.gem.gov.in/showbidDocument/8149404,07-08-2025 18:00:00
mahi,GEM/2025/B/6505922,"Cam Sensor,Assy Auto Tensioner,Timing Belt,Water Pump,Water Pump Gasket,Thermostate Assy,Frame Eng ",,Ministry of Defence - Department of Military Affairs,19,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8149652,https://bidplus.gem.gov.in/showbidDocument/8149652,07-08-2025 19:00:00
mahi,GEM/2025/B/6505863,"Hose Assy,IBJ Assy,Ball Joint Lower,OBJ Assy,Crank Oil Seal,Front Axle Speed Sensor,Rear Axle Speed",,Ministry of Defence - Department of Military Affairs,18,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8149591,https://bidplus.gem.gov.in/showbidDocument/8149591,07-08-2025 18:00:00
mahi,GEM/2025/B/6500572,"S1 Hacksaw Blade 1 inch x 12 inch HSS double teeth of good quality and branded,S2 Hacksaw Blade 1 o",,Ministry of Defence - Department of Defence,1837,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8143367,https://bidplus.gem.gov.in/showbidDocument/8143367,07-08-2025 15:00:00
mahi,GEM/2025/B/6483808,"Fuel Filter,Fuel Water Separator,Air Filter,Oil Filter,Alternator Belt,FAN Belt",,Ministry of Defence - Department of Military Affairs,48,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8124438,https://bidplus.gem.gov.in/showbidDocument/8124438,07-08-2025 19:00:00
mahi,GEM/2025/B/6483653,"Self Starter,ABS Sensor,Catholic Convertor,Injector Nozzle,Seal",,Ministry of Defence - Department of Military Affairs,19,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8124262,https://bidplus.gem.gov.in/showbidDocument/8124262,07-08-2025 19:00:00
mahi,GEM/2025/B/6480003,"Daily Parade State Register,Daily Road Worthy of Vehs,Day Book NSC Sec,Day Book R and I Sec,Gate Pa",,Ministry of Defence - Department of Military Affairs,923,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8120241,https://bidplus.gem.gov.in/showbidDocument/8120241,07-08-2025 11:00:00
mahi,GEM/2025/B/6479574,"Hand Grinder GWS 800,Face Shield for Welding,Goggle for Welding,Hand Gloves for Welding,Measuring T",,Ministry of Defence - Department of Military Affairs,10,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8119745,https://bidplus.gem.gov.in/showbidDocument/8119745,07-08-2025 09:00:00
mahi,GEM/2025/B/6488474,"Rear wheel hub seal,Assy drive shaft,Door Winding regulator LH,Door Winding regulator RH,Cyl head G",,Ministry of Defence - Department of Defence,71,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8129598,https://bidplus.gem.gov.in/showbidDocument/8129598,07-08-2025 19:00:00
mahi,GEM/2025/B/6502236,"Kenwood Base Stn TK 7360H 50 Watt,HDMI Cable 10 Mtr,305M Cat 6 UTP Cable,Tataplay Setup Box,Coaxibl",,Ministry of Defence - Department of Defence,22,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8145233,https://bidplus.gem.gov.in/showbidDocument/8145233,06-08-2025 21:00:00
mahi,GEM/2025/B/6447751,"Brake Shoe Assy,Brake Pad,Speedo Cable,Clutch Cable,Indicator Assy Front,Indicator Assy Rear,Chain ",,Ministry of Defence - Department of Military Affairs,39,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8083368,https://bidplus.gem.gov.in/showbidDocument/8083368,07-08-2025 13:00:00
