user_name,bid_no,name_of_work,category,department_name,quantity,emd,exemption_allowed,estimation_value,state,location,apply_mode,website_link,document_link,attachment_link,end_date
vijay,GEM/2025/B/6435633,"Assy Prop Shaft Complete Front,Assy Propeller shaft front from Aux GB to frt axle,Crown wheel,Tail ",,Ministry of Defence - Department of Defence,13,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8069720,https://bidplus.gem.gov.in/showbidDocument/8069720,30-07-2025 21:00:00
vijay,GEM/2025/B/6440915,"13400M830A0,18137M830A0,13421-60G00,09471M12056,09471M12057,13420M83F00,11189-71C00,11179-71C01,151",,Ministry of Defence - Department of Defence,45,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8075672,https://bidplus.gem.gov.in/showbidDocument/8075672,01-08-2025 11:00:00
vijay,GEM/2025/B/6443236,"202061VC 11256902020,1977326,252709110104,252709110105,NK,NK,NK",,Ministry of Defence - Department of Defence,7,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8078269,https://bidplus.gem.gov.in/showbidDocument/8078269,01-08-2025 16:00:00
vijay,GEM/2025/B/6434452,"Entry and Mid Level Desktop Computer,Line Interactive UPS with AVR (V2),Multifunction Machine MFM (",,Ministry of Power - THDC INDIA Limited,17,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8068396,https://bidplus.gem.gov.in/showbidDocument/8068396,31-07-2025 16:00:00
vijay,GEM/2025/B/6431736,Goods Transport Service – Per MT per KM Based Service - Construction Material; Open Body Taurus; ,,Ministry of Defence - Department of Defence,12582,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8065389,https://bidplus.gem.gov.in/showbidDocument/8065389,02-08-2025 11:00:00
vijay,GEM/2025/B/6406389,Pneumatic tyre Size 11R22.5,,Ministry of Home Affairs - Central Armed Police Forces,3,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8036808,https://bidplus.gem.gov.in/showbidDocument/8036808,01-08-2025 11:00:00
vijay,GEM/2025/B/6431488,"Soldering Station,Air Blower Elect,SA Tool Bag,Hydraulic Crane 3 Ton,Cutting Blade 4,Grinding Wheel",,Ministry of Defence - Department of Military Affairs,45,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8065124,https://bidplus.gem.gov.in/showbidDocument/8065124,30-07-2025 10:00:00
vijay,GEM/2025/B/6430750,Power Generator - DG Set (up to 900 KVA),,Ministry of Home Affairs - Central Armed Police Forces,4,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8064298,https://bidplus.gem.gov.in/showbidDocument/8064298,29-07-2025 20:00:00
vijay,GEM/2025/B/6428304,"Power Generator - DG Set (up to 900 KVA),Power Generator - DG Set (up to 900 KVA)",,Ministry of Home Affairs - Central Armed Police Forces,3,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8061633,https://bidplus.gem.gov.in/showbidDocument/8061633,29-07-2025 19:00:00
vijay,GEM/2025/B/6433332,"Varnish Gold,Elect Welding Rod,Fevicol,Dendrite SR 998,Nails Steel,Paint Redoxide,Paint RFU White,P",,Ministry of Defence - Department of Military Affairs,33,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8067164,https://bidplus.gem.gov.in/showbidDocument/8067164,30-07-2025 14:00:00
vijay,GEM/2025/B/6433229,RADIATOR REPAIR AND SERVICING,,Ministry of Defence - Department of Military Affairs,1,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8067051,https://bidplus.gem.gov.in/showbidDocument/8067051,30-07-2025 14:00:00
vijay,GEM/2025/B/6433155,"Precast culvert from km 15 to 17.5,Precast culvert from km 17.50 to 20.31,Trapezoidal Lined drain f",,Ministry of Defence - Department of Defence,5444,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8066969,https://bidplus.gem.gov.in/showbidDocument/8066969,30-07-2025 14:00:00
vijay,GEM/2025/B/6408125,Custom Bid for Services - Providing services for Operation and Maintenance of IT and C Division of ,,Ministry of Power - NA,1,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8038731,https://bidplus.gem.gov.in/showbidDocument/8038731,30-07-2025 11:00:00
vijay,GEM/2025/B/6431647,CCTV Camera,,Ministry of Education - Department of Higher Education,80,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8065293,https://bidplus.gem.gov.in/showbidDocument/8065293,30-07-2025 10:00:00
vijay,GEM/2025/B/6431560,250 KVA Transformer,,Ministry of Education - Department of Higher Education,1,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8065201,https://bidplus.gem.gov.in/showbidDocument/8065201,30-07-2025 10:00:00
vijay,GEM/2025/B/6430435,"Mother Board,RAM DDR4 8 GB,Processor,UPS 1 KVA,Monitor HP",,Ministry of Defence - Department of Military Affairs,21,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8063952,https://bidplus.gem.gov.in/showbidDocument/8063952,29-07-2025 18:00:00
vijay,GEM/2025/B/6430524,"Cylinder Head Gasket,Glow Plug,Starter Ring,Gear Ring,V Belt,Narrow V Belt,Narrow V Belt",,Ministry of Defence - Department of Military Affairs,39,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8064050,https://bidplus.gem.gov.in/showbidDocument/8064050,29-07-2025 19:00:00
vijay,GEM/2025/B/6430482,"Self Starter,Fuse 32 AMP,Fuse Box,Hyd Pipe,Feed Pump",,Ministry of Defence - Department of Military Affairs,7,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8064004,https://bidplus.gem.gov.in/showbidDocument/8064004,29-07-2025 19:00:00
vijay,GEM/2025/B/6430624,"Tensioner,Gasket Kit,Fuel Filter,Rear Bush Kit,Banjo Washer",,Ministry of Defence - Department of Military Affairs,8,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8064160,https://bidplus.gem.gov.in/showbidDocument/8064160,29-07-2025 19:00:00
vijay,GEM/2025/B/6430592,"Hose Pipe,Hyd Pipe,Oil Seal,Thrust Washer,Brake Booster Kit,Rear Bush Kit,Alternator Cut Out",,Ministry of Defence - Department of Military Affairs,19,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8064125,https://bidplus.gem.gov.in/showbidDocument/8064125,29-07-2025 19:00:00
vijay,GEM/2025/B/6430559,"Armature,Field Coil,Pinion,Solenoid,Bush Carrier,Fork,Pole Screw",,Ministry of Defence - Department of Military Affairs,50,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8064087,https://bidplus.gem.gov.in/showbidDocument/8064087,29-07-2025 19:00:00
vijay,GEM/2025/B/6430473,"Duel Brake Valve,Gear Lever,Gear Adusting Rod,Air Filter,Filer Filter Assy,Air Filter Assy,Slave Cy",,Ministry of Defence - Department of Military Affairs,9,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8063994,https://bidplus.gem.gov.in/showbidDocument/8063994,29-07-2025 17:00:00
vijay,GEM/2025/B/6429856,"Winax Server,Mother Board,Processor,Bty 12V 7AH,Processor i7 12th",,Ministry of Defence - Department of Military Affairs,9,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8063332,https://bidplus.gem.gov.in/showbidDocument/8063332,29-07-2025 17:00:00
