user_name,bid_no,name_of_work,category,department_name,quantity,emd,exemption_allowed,estimation_value,state,location,apply_mode,website_link,document_link,attachment_link,end_date
mahi,GEM/2025/B/6428806,Fabrication and supply of FRP carrier (empty) without SS SInker,,Ministry of Defence - Department of Military Affairs,2,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8062199,https://bidplus.gem.gov.in/showbidDocument/8062199,08-08-2025 11:00:00
mahi,GEM/2025/B/6427022,REPAIR OF UNIVERSAL CALIBRATOR FLUKE 5080,,Ministry of Defence - Department of Military Affairs,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8060191,https://bidplus.gem.gov.in/showbidDocument/8060191,08-08-2025 14:00:00
mahi,GEM/2025/B/6386431,EB3000B-SY77957(ELABORATION UNIT),,Ministry of Defence - Department of Military Affairs,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8014190,https://bidplus.gem.gov.in/showbidDocument/8014190,08-08-2025 12:00:00
mahi,GEM/2025/B/6470508,"SWTCH PRSR DFRNTL 33565016,SWITCH PRESSURE 33565008,SWITCH PRESSURE 33565003,SWTCH PRSR CMPLT UNT 3",,Ministry of Petroleum and Natural Gas - NA,49,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8109302,https://bidplus.gem.gov.in/showbidDocument/8109302,08-08-2025 14:00:00
mahi,GEM/2025/B/6468591,SMS-1 HOT METAL TRANSFER LADLE REFRACTORY SET ON SUPPLY CUM APPLICATION BASIS,,Ministry of Steel - Rashtriya Ispat Nigam Limited,3,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8107140,https://bidplus.gem.gov.in/showbidDocument/8107140,08-08-2025 16:00:00
mahi,GEM/2025/B/6467615,"Custom Bid for Services - Design, Supply and Installation of Compression type variable spring suppo",,Ministry of Petroleum and Natural Gas - Bharat Petroleum Corporation Ltd,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8106031,https://bidplus.gem.gov.in/showbidDocument/8106031,08-08-2025 14:00:00
mahi,GEM/2025/B/6465749,Spinning Drop Tensiometer,,Ministry of Petroleum and Natural Gas - Indian Institute of Petroleum and Energy,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8103905,https://bidplus.gem.gov.in/showbidDocument/8103905,08-08-2025 19:00:00
mahi,GEM/2025/B/6503477,Garbage Bag - Large Size,,Ministry of Civil Aviation - AI Airport Services Limited,5000,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8146778,https://bidplus.gem.gov.in/showbidDocument/8146778,08-08-2025 16:00:00
mahi,GEM/2025/B/6502081,PVC Insulated Cables for Submersible Pumps - as per IS 694,,Ministry of Railways - Indian Railways,440,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8145049,https://bidplus.gem.gov.in/showbidDocument/8145049,08-08-2025 12:00:00
mahi,GEM/2025/B/6492734,Batteries for XiRP8668 RT Set - Motorola,,Ministry of Petroleum and Natural Gas - NA,400,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8134399,https://bidplus.gem.gov.in/showbidDocument/8134399,08-08-2025 15:00:00
mahi,GEM/2025/B/6461951,"BOTTLE ASPIRATOR PLASTIC 10L_Schedule 1 _ Item_10_M2679200502_100257747,BOTTLE ASPIRATOR PLASTIC 20",,Ministry of Power - NA,6165,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8099679,https://bidplus.gem.gov.in/showbidDocument/8099679,09-08-2025 16:00:00
mahi,GEM/2025/B/6411347,"Belt to house boarding party poouches,4D cell torch,Portable search light,Telescopic search Mirror,",,Ministry of Defence - Department of Defence,92,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8042377,https://bidplus.gem.gov.in/showbidDocument/8042377,09-08-2025 18:00:00
mahi,GEM/2025/B/6467078,Multifunction Machine MFM (V2),,Ministry of Railways - Indian Railways,10,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8105417,https://bidplus.gem.gov.in/showbidDocument/8105417,08-08-2025 11:00:00
mahi,GEM/2025/B/6463700,Custom Bid for Services - Hiring of multi utility road vehicle  for usage of SSEWorksBZA SSEWorks E,,Ministry of Railways - Indian Railways,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8101640,https://bidplus.gem.gov.in/showbidDocument/8101640,08-08-2025 18:00:00
mahi,GEM/2025/B/6416952,"100255714_ ITEM_ 10_ M5665026013,ITEM_ 20_ M5655036026,ITEM_ 30_ M5654056008,ITEM_ 40_ M5654056003",,Ministry of Power - NA,105,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8048495,https://bidplus.gem.gov.in/showbidDocument/8048495,08-08-2025 15:00:00
mahi,GEM/2025/B/6461672,CONSTRUCTION POWER FOR THIRD LAUNCH PAD PROJECT,,Department of Space - Department of Space,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8099353,https://bidplus.gem.gov.in/showbidDocument/8099353,08-08-2025 14:00:00
mahi,GEM/2025/B/6460778,"WIRELESS CONTROLLER,WIRELESS ACCESS POINT,WIRELESS DISPLAY SYSTEM",,Department of Space - Department of Space,166,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8098321,https://bidplus.gem.gov.in/showbidDocument/8098321,09-08-2025 14:00:00
mahi,GEM/2025/B/6469876,Customized AMC/CMC for Pre-owned Products - ANNUAL MAINTENANCE CONTRACT (AMC) WITH REQUISTE MANDATO,,Ministry of Defence - Department of Military Affairs,13,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8108574,https://bidplus.gem.gov.in/showbidDocument/8108574,08-08-2025 15:00:00
