user_name,bid_no,name_of_work,category,department_name,quantity,emd,exemption_allowed,estimation_value,state,location,apply_mode,website_link,document_link,attachment_link,end_date
bujji,GEM/2025/B/6429427,"Cartridge 803 Black,Cartridge 803 Color,Fuser Assy,Drum Unit,Drum Unit Power,Ram DDR 8 GB,TFT Monit",,Ministry of Defence - Department of Military Affairs,13,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8062875,https://bidplus.gem.gov.in/showbidDocument/8062875,29-07-2025 16:00:00
bujji,GEM/2025/B/6430435,"Mother Board,RAM DDR4 8 GB,Processor,UPS 1 KVA,Monitor HP",,Ministry of Defence - Department of Military Affairs,21,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8063952,https://bidplus.gem.gov.in/showbidDocument/8063952,29-07-2025 18:00:00
bujji,GEM/2025/B/6430524,"Cylinder Head Gasket,Glow Plug,Starter Ring,Gear Ring,V Belt,Narrow V Belt,Narrow V Belt",,Ministry of Defence - Department of Military Affairs,39,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8064050,https://bidplus.gem.gov.in/showbidDocument/8064050,29-07-2025 19:00:00
bujji,GEM/2025/B/6430482,"Self Starter,Fuse 32 AMP,Fuse Box,Hyd Pipe,Feed Pump",,Ministry of Defence - Department of Military Affairs,7,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8064004,https://bidplus.gem.gov.in/showbidDocument/8064004,29-07-2025 19:00:00
bujji,GEM/2025/B/6433155,"Precast culvert from km 15 to 17.5,Precast culvert from km 17.50 to 20.31,Trapezoidal Lined drain f",,Ministry of Defence - Department of Defence,5444,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8066969,https://bidplus.gem.gov.in/showbidDocument/8066969,30-07-2025 14:00:00
bujji,GEM/2025/B/6408125,Custom Bid for Services - Providing services for Operation and Maintenance of IT and C Division of ,,Ministry of Power - NA,1,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8038731,https://bidplus.gem.gov.in/showbidDocument/8038731,30-07-2025 11:00:00
bujji,GEM/2025/B/6431647,CCTV Camera,,Ministry of Education - Department of Higher Education,80,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8065293,https://bidplus.gem.gov.in/showbidDocument/8065293,30-07-2025 10:00:00
bujji,GEM/2025/B/6431560,250 KVA Transformer,,Ministry of Education - Department of Higher Education,1,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8065201,https://bidplus.gem.gov.in/showbidDocument/8065201,30-07-2025 10:00:00
bujji,GEM/2025/B/6431058,"Bed sheets,Pillow covers,Pillow,Towel,Mattress,Mosquito net,Blanket",,Ministry of Education - Department of School Education and Literacy,1520,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8064648,https://bidplus.gem.gov.in/showbidDocument/8064648,31-07-2025 11:00:00
bujji,GEM/2025/B/6430435,"Mother Board,RAM DDR4 8 GB,Processor,UPS 1 KVA,Monitor HP",,Ministry of Defence - Department of Military Affairs,21,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8063952,https://bidplus.gem.gov.in/showbidDocument/8063952,29-07-2025 18:00:00
bujji,GEM/2025/B/6430624,"Tensioner,Gasket Kit,Fuel Filter,Rear Bush Kit,Banjo Washer",,Ministry of Defence - Department of Military Affairs,8,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8064160,https://bidplus.gem.gov.in/showbidDocument/8064160,29-07-2025 19:00:00
bujji,GEM/2025/B/6430592,"Hose Pipe,Hyd Pipe,Oil Seal,Thrust Washer,Brake Booster Kit,Rear Bush Kit,Alternator Cut Out",,Ministry of Defence - Department of Military Affairs,19,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8064125,https://bidplus.gem.gov.in/showbidDocument/8064125,29-07-2025 19:00:00
bujji,GEM/2025/B/6430559,"Armature,Field Coil,Pinion,Solenoid,Bush Carrier,Fork,Pole Screw",,Ministry of Defence - Department of Military Affairs,50,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8064087,https://bidplus.gem.gov.in/showbidDocument/8064087,29-07-2025 19:00:00
bujji,GEM/2025/B/6430473,"Duel Brake Valve,Gear Lever,Gear Adusting Rod,Air Filter,Filer Filter Assy,Air Filter Assy,Slave Cy",,Ministry of Defence - Department of Military Affairs,9,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8063994,https://bidplus.gem.gov.in/showbidDocument/8063994,29-07-2025 17:00:00
bujji,GEM/2025/B/6430524,"Cylinder Head Gasket,Glow Plug,Starter Ring,Gear Ring,V Belt,Narrow V Belt,Narrow V Belt",,Ministry of Defence - Department of Military Affairs,39,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8064050,https://bidplus.gem.gov.in/showbidDocument/8064050,29-07-2025 19:00:00
bujji,GEM/2025/B/6430482,"Self Starter,Fuse 32 AMP,Fuse Box,Hyd Pipe,Feed Pump",,Ministry of Defence - Department of Military Affairs,7,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8064004,https://bidplus.gem.gov.in/showbidDocument/8064004,29-07-2025 19:00:00
bujji,GEM/2025/B/6436005,"Pilot V5 Pen Blue,Pilot V5 Pen Red,Pilot V5 pen Ink Blue,Pilot V5 Pen Ink Red,Add Gel Pen Black,Add",,Ministry of Defence - Department of Defence,37626,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8070139,https://bidplus.gem.gov.in/showbidDocument/8070139,30-07-2025 17:00:00
bujji,GEM/2025/B/6447625,Ordinary Portland Cement (V3) Confirming to IS 269,,Ministry of Defence - Department of Defence,125900,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8083229,https://bidplus.gem.gov.in/showbidDocument/8083229,31-07-2025 12:00:00
bujji,GEM/2025/B/6447119,"Thali Bowl,Rice Plate,Donga with Lid,Salt and Pepper,Serving Spoon SS",,Ministry of Defence - Department of Defence,243,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8082663,https://bidplus.gem.gov.in/showbidDocument/8082663,31-07-2025 14:00:00
bujji,GEM/2025/B/6444979,"False ceiling grass reinforced Gypsum with all accessories,Black transparent glass for windows size",,Ministry of Defence - Department of Defence,2000,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8080242,https://bidplus.gem.gov.in/showbidDocument/8080242,31-07-2025 14:00:00
bujji,GEM/2025/B/6413280,"Tyre Pressure Sensor,Link Stab bar rear LH,Link Stab bar rear RH,Oil Filter,Wiper Blade rear 330",,Ministry of Defence - Department of Military Affairs,7,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8044512,https://bidplus.gem.gov.in/showbidDocument/8044512,31-07-2025 20:00:00
bujji,GEM/2025/B/6413226,"Shoe Lock,Exhaust Break Valve,Field Coil,Brush Assy,Pole Screw,Bendix Drive,CE Bush,Armature Assy",,Ministry of Defence - Department of Military Affairs,29,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8044456,https://bidplus.gem.gov.in/showbidDocument/8044456,31-07-2025 20:00:00
bujji,GEM/2025/B/6461586,"Semi Automatic Bio Chemistry Analyser,3 Part Automated Hematology Analyzer (V2)",,Ministry of Home Affairs - Central Armed Police Forces,2,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8099247,https://bidplus.gem.gov.in/showbidDocument/8099247,30-07-2025 10:00:00
bujji,GEM/2025/B/6461392,"Electrocardiography (ECG) Machine (V2),Automatic External Defibrillator (AED)",,Ministry of Home Affairs - Central Armed Police Forces,3,,,,ARUNACHAL PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8099012,https://bidplus.gem.gov.in/showbidDocument/8099012,30-07-2025 10:00:00
